-0.11182,-0.10798,-0.095871,-0.076517,-0.051398,-0.022403,0.0082538,0.038134,0.064693,0.085418,0.097969,0.10032,0.090912,0.06872,0.033376,-0.0148,-0.074801,-0.14496,-0.22304,-0.30631,-0.39172,-0.47601,-0.55589,-0.62816,-0.68986,-0.73838,-0.77156,-0.78772,-0.78577,-0.76516,-0.72589,-0.66854,-0.59415,-0.50424,-0.40073,-0.28586,-0.16211,-0.03217,0.1012,0.23522,0.36719,0.49458,0.61509,0.72675,0.82794,0.91746,0.99454,1.0588,1.1105,1.1498,1.1777,1.195,1.2031,1.2029,1.1958,1.1829,1.1651,1.1432,1.1178,1.0893,1.058,1.0239,0.98691,0.94699,0.90392,0.85747,0.80741,0.7535,0.69553,0.63329,0.56661,0.49538,0.41956,0.33924,0.25467,0.16628,0.074751,-0.019016,-0.11385,-0.20834,-0.3009,-0.38979,-0.47323,-0.54948,-0.61696,-0.67433,-0.72059,-0.75515,-0.77786,-0.78905,-0.78947,-0.78027,-0.76289,-0.73898,-0.71027,-0.67845,-0.64508,-0.61146,-0.57857,-0.54704,-0.51714,-0.48879,-0.46162,-0.43507,-0.40847,-0.38114,-0.35251,-0.3222,-0.2901,-0.25639,-0.2216,-0.18657,-0.15241,-0.12044,-0.092118,-0.068963,-0.052449,-0.043926,-0.044551,-0.055214,-0.076498,-0.10864,-0.15151,-0.20464,-0.26718,-0.33798,-0.41562,-0.49845,-0.58465,-0.67234,-0.75963,-0.84469,-0.92584,-1.0016,-1.0708,-1.1326,-1.1863,-1.2315,-1.2684,-1.2971,-1.3179,-1.3313,-1.3378,-1.3379,-1.3321,-1.3207,-1.3038,-1.2817,-1.2543,-1.2214,-1.1832,-1.1394,-1.09,-1.0352,-0.97512,-0.9101,-0.84068,-0.76753,-0.69146,-0.61338,-0.53427,-0.45515,-0.37704,-0.30087,-0.22755,-0.15784,-0.092412,-0.031828,0.023465,0.073111,0.11683,0.15442,0.18571,0.2106,0.22906,0.24111,0.24687,0.24657,0.24059,0.22942,0.21375,0.19438,0.17223,0.14834,0.12374,0.099473,0.076482,0.055573,0.037365,0.022251,0.010387,0.0016932,-0.0041165,-0.0074945,-0.009,-0.0092336,-0.0087716,-0.0081046,-0.0075887,-0.0074135
-0.11098,-0.10783,-0.097434,-0.08074,-0.059149,-0.034441,-0.0087032,0.015769,0.036588,0.051403,0.058042,0.054645,0.039793,0.012615,-0.027137,-0.079042,-0.14201,-0.21433,-0.29372,-0.37747,-0.46252,-0.54569,-0.62372,-0.69351,-0.75218,-0.79725,-0.82665,-0.83884,-0.83284,-0.80821,-0.76508,-0.70413,-0.6265,-0.53378,-0.42797,-0.31133,-0.1864,-0.05585,0.077585,0.21117,0.34229,0.46849,0.58759,0.69773,0.79743,0.8856,0.96161,1.0252,1.0766,1.1162,1.1448,1.1635,1.1733,1.1753,1.1707,1.1603,1.1451,1.1256,1.1023,1.0754,1.045,1.0112,0.9737,0.93242,0.88717,0.83774,0.78398,0.72576,0.66297,0.59556,0.52352,0.44689,0.36582,0.28056,0.19151,0.099235,0.0045319,-0.091591,-0.18789,-0.28293,-0.37509,-0.46266,-0.54389,-0.61713,-0.68089,-0.73394,-0.77542,-0.80489,-0.82235,-0.82827,-0.82355,-0.80943,-0.78748,-0.75942,-0.72701,-0.69196,-0.6558,-0.61979,-0.58485,-0.55151,-0.51995,-0.48998,-0.46114,-0.43277,-0.40413,-0.37449,-0.34323,-0.30996,-0.27457,-0.23726,-0.19858,-0.15941,-0.1209,-0.084422,-0.051493,-0.023685,-0.0025392,0.010516,0.014242,0.007651,-0.0099436,-0.03889,-0.079175,-0.13042,-0.19188,-0.26248,-0.34081,-0.42522,-0.51386,-0.60472,-0.69577,-0.78498,-0.87047,-0.95052,-1.0237,-1.0888,-1.145,-1.1918,-1.2292,-1.2571,-1.276,-1.2864,-1.2889,-1.2843,-1.2733,-1.2564,-1.2342,-1.207,-1.1753,-1.1393,-1.099,-1.0546,-1.0063,-0.95416,-0.89845,-0.83949,-0.77773,-0.71371,-0.64807,-0.58156,-0.51492,-0.44897,-0.38447,-0.32214,-0.26262,-0.20647,-0.15412,-0.10592,-0.062108,-0.02286,0.011719,0.041559,0.066617,0.08687,0.10231,0.11297,0.11892,0.1203,0.11733,0.11036,0.099841,0.086358,0.0706,0.053343,0.035409,0.017616,0.00073157,-0.014581,-0.027806,-0.038611,-0.04686,-0.052614,-0.056114,-0.05774,-0.057967,-0.057307,-0.056251,-0.055215,-0.054499,-0.054261
-0.12223,-0.11968,-0.11084,-0.096618,-0.078326,-0.057636,-0.036504,-0.017082,-0.0016002,0.0077554,0.0089766,0.0003656,-0.019344,-0.050886,-0.094386,-0.14933,-0.21455,-0.28828,-0.36823,-0.45168,-0.53562,-0.6169,-0.69236,-0.75898,-0.814,-0.85503,-0.88015,-0.88795,-0.87758,-0.84873,-0.80166,-0.73714,-0.65643,-0.5612,-0.4535,-0.33564,-0.21015,-0.079702,0.053019,0.18535,0.31477,0.43893,0.5558,0.66365,0.76114,0.84734,0.92172,0.98416,1.0349,1.0745,1.1037,1.1236,1.1351,1.1392,1.137,1.1292,1.1166,1.0995,1.0782,1.0529,1.0235,0.98988,0.95183,0.90915,0.86166,0.80922,0.75174,0.6892,0.62163,0.54912,0.47185,0.39005,0.30403,0.21421,0.12115,0.025565,-0.071649,-0.1694,-0.2664,-0.36118,-0.45216,-0.53768,-0.61607,-0.6858,-0.7455,-0.79411,-0.8309,-0.8556,-0.86835,-0.86975,-0.8608,-0.84286,-0.81752,-0.78651,-0.75161,-0.71447,-0.67655,-0.63903,-0.60271,-0.56804,-0.53505,-0.50348,-0.47278,-0.44223,-0.41103,-0.37843,-0.34384,-0.30687,-0.26744,-0.22582,-0.18262,-0.13875,-0.095447,-0.054127,-0.016363,0.016216,0.042014,0.059544,0.0675,0.06482,0.050738,0.024817,-0.013021,-0.062481,-0.1229,-0.19323,-0.27213,-0.35791,-0.44867,-0.54233,-0.63671,-0.72962,-0.81894,-0.90275,-0.97935,-1.0474,-1.1057,-1.1539,-1.1914,-1.2185,-1.2354,-1.2428,-1.2414,-1.2322,-1.216,-1.1938,-1.1664,-1.1344,-1.0986,-1.0594,-1.0171,-0.97213,-0.92472,-0.87513,-0.82361,-0.77049,-0.71614,-0.66098,-0.60552,-0.55031,-0.49592,-0.44292,-0.39188,-0.34326,-0.2975,-0.25488,-0.21564,-0.17989,-0.14766,-0.11891,-0.093577,-0.071568,-0.052796,-0.037194,-0.024715,-0.015332,-0.0090193,-0.0057339,-0.0053911,-0.00784,-0.012843,-0.020068,-0.029083,-0.039377,-0.050378,-0.061491,-0.072142,-0.081817,-0.090106,-0.09673,-0.10156,-0.10463,-0.10611,-0.10629,-0.10554,-0.10426,-0.10284,-0.10161,-0.1008,-0.10054
-0.14496,-0.14289,-0.13545,-0.1235,-0.10824,-0.091257,-0.074362,-0.059562,-0.04893,-0.044488,-0.04808,-0.061243,-0.085096,-0.12024,-0.16669,-0.22383,-0.29044,-0.36471,-0.44435,-0.52665,-0.60864,-0.68725,-0.75939,-0.82216,-0.87291,-0.90939,-0.92982,-0.93292,-0.91798,-0.88484,-0.83387,-0.76596,-0.68247,-0.58514,-0.47607,-0.3576,-0.23225,-0.10266,0.028548,0.1588,0.28569,0.40703,0.5209,0.62575,0.72041,0.80407,0.87635,0.93724,0.98706,1.0264,1.056,1.0769,1.09,1.0962,1.0963,1.091,1.0809,1.0661,1.0467,1.0228,0.99421,0.96061,0.92178,0.87751,0.82761,0.772,0.71067,0.64373,0.57137,0.49384,0.4115,0.32477,0.23415,0.14023,0.043733,-0.054499,-0.15347,-0.25203,-0.34885,-0.44251,-0.53147,-0.61415,-0.68904,-0.75473,-0.81003,-0.85404,-0.88623,-0.90647,-0.91504,-0.91266,-0.90041,-0.87969,-0.85209,-0.81932,-0.78307,-0.74493,-0.70622,-0.66799,-0.63092,-0.5953,-0.56109,-0.52791,-0.49513,-0.46199,-0.42769,-0.3915,-0.35285,-0.31143,-0.26723,-0.2206,-0.17223,-0.12313,-0.074597,-0.028122,0.014661,0.052076,0.082478,0.10433,0.11629,0.11724,0.10635,0.08313,0.047442,-0.00048182,-0.060024,-0.13019,-0.20962,-0.29665,-0.3893,-0.48542,-0.5827,-0.67879,-0.77142,-0.85845,-0.93796,-1.0084,-1.0685,-1.1176,-1.1551,-1.1812,-1.1961,-1.2006,-1.1956,-1.1821,-1.1612,-1.134,-1.1018,-1.0654,-1.0258,-0.98363,-0.93957,-0.89411,-0.84764,-0.8005,-0.75299,-0.70542,-0.65809,-0.61135,-0.56557,-0.52114,-0.47845,-0.43788,-0.39978,-0.3644,-0.33193,-0.30248,-0.27601,-0.25243,-0.23154,-0.21311,-0.19687,-0.18257,-0.16997,-0.15891,-0.14928,-0.14103,-0.1342,-0.12883,-0.12498,-0.1227,-0.12198,-0.12274,-0.12484,-0.12804,-0.13202,-0.13643,-0.1409,-0.14506,-0.1486,-0.1513,-0.15302,-0.15376,-0.15359,-0.15269,-0.15131,-0.14973,-0.1482,-0.14697,-0.14618,-0.14592
-0.17811,-0.17643,-0.17024,-0.16034,-0.14785,-0.13423,-0.12117,-0.11052,-0.10419,-0.10405,-0.11177,-0.12873,-0.15591,-0.19378,-0.24226,-0.30065,-0.36768,-0.44152,-0.51988,-0.60009,-0.67924,-0.75434,-0.82241,-0.88066,-0.92658,-0.95807,-0.97347,-0.97167,-0.95209,-0.91471,-0.86002,-0.78903,-0.70317,-0.60426,-0.49443,-0.37603,-0.25157,-0.12362,0.0052635,0.13264,0.25622,0.37397,0.48415,0.58539,0.67665,0.75731,0.82711,0.88613,0.93477,0.97365,1.0035,1.0253,1.0399,1.048,1.0503,1.0474,1.0395,1.0267,1.009,0.98624,0.95804,0.92413,0.88419,0.83798,0.78537,0.72632,0.66096,0.5895,0.51231,0.42983,0.3426,0.25124,0.15644,0.058971,-0.040301,-0.14041,-0.24029,-0.33874,-0.43445,-0.52604,-0.61207,-0.69111,-0.76178,-0.82289,-0.87343,-0.9127,-0.94036,-0.95642,-0.96133,-0.95587,-0.94118,-0.91866,-0.88986,-0.85641,-0.81989,-0.78173,-0.7431,-0.70488,-0.66759,-0.63139,-0.59609,-0.56122,-0.52612,-0.49,-0.45207,-0.41165,-0.36824,-0.32164,-0.27196,-0.21965,-0.16551,-0.11068,-0.05653,-0.0046428,0.043286,0.085528,0.1204,0.14633,0.16195,0.16611,0.15796,0.13698,0.10299,0.056213,-0.0027683,-0.072967,-0.15302,-0.24123,-0.33559,-0.43384,-0.53359,-0.63236,-0.72771,-0.81734,-0.89919,-0.97152,-1.033,-1.0826,-1.1199,-1.1449,-1.158,-1.1599,-1.1515,-1.1341,-1.109,-1.0776,-1.0412,-1.001,-0.95812,-0.91356,-0.8681,-0.8224,-0.77697,-0.73224,-0.68855,-0.64619,-0.60544,-0.56654,-0.52976,-0.49536,-0.46357,-0.4346,-0.4086,-0.38564,-0.36571,-0.34867,-0.33431,-0.3223,-0.31223,-0.30367,-0.29614,-0.28922,-0.28253,-0.27578,-0.26881,-0.26156,-0.25408,-0.2465,-0.23905,-0.23196,-0.22545,-0.21973,-0.21492,-0.21106,-0.20811,-0.20597,-0.20445,-0.20336,-0.20246,-0.20159,-0.2006,-0.1994,-0.19798,-0.19641,-0.19477,-0.19319,-0.19183,-0.19078,-0.19013,-0.18992
-0.22031,-0.21891,-0.21382,-0.20576,-0.19577,-0.18517,-0.17554,-0.16855,-0.16597,-0.16947,-0.18059,-0.20054,-0.23017,-0.26982,-0.31933,-0.37793,-0.44433,-0.51668,-0.59273,-0.66986,-0.74524,-0.81598,-0.87923,-0.93232,-0.9729,-0.999,-1.0091,-1.0023,-0.97814,-0.93669,-0.87858,-0.80492,-0.71722,-0.61734,-0.50744,-0.38986,-0.26707,-0.14156,-0.01579,0.10793,0.22746,0.34095,0.44684,0.54391,0.63133,0.70861,0.77562,0.83254,0.87982,0.91809,0.94812,0.97069,0.98657,0.99642,1.0007,0.99987,0.99392,0.98284,0.96639,0.94425,0.91601,0.88129,0.83976,0.79117,0.73543,0.67262,0.60296,0.52684,0.44479,0.35745,0.26556,0.16994,0.071469,-0.028908,-0.13019,-0.23132,-0.33116,-0.4285,-0.52208,-0.6106,-0.69276,-0.76729,-0.83304,-0.88901,-0.93442,-0.96879,-0.99196,-1.0041,-1.0058,-0.99792,-0.98158,-0.95816,-0.92912,-0.89597,-0.86012,-0.8228,-0.78501,-0.74741,-0.71034,-0.67381,-0.63749,-0.60085,-0.56316,-0.52365,-0.48156,-0.43631,-0.38751,-0.33507,-0.27925,-0.22066,-0.16024,-0.099251,-0.039182,0.018293,0.071406,0.11837,0.15748,0.18714,0.20596,0.21279,0.20681,0.18747,0.15461,0.10846,0.04962,-0.020914,-0.10175,-0.19115,-0.28706,-0.38714,-0.48891,-0.58981,-0.68726,-0.77886,-0.86241,-0.93604,-0.99829,-1.0482,-1.0851,-1.1091,-1.1204,-1.12,-1.1088,-1.0882,-1.0597,-1.0248,-0.98504,-0.94184,-0.89651,-0.8502,-0.80387,-0.75831,-0.71414,-0.67185,-0.63181,-0.59432,-0.55961,-0.52788,-0.49929,-0.474,-0.4521,-0.43367,-0.41869,-0.40706,-0.39859,-0.39297,-0.38976,-0.38844,-0.38841,-0.38902,-0.3896,-0.38956,-0.38837,-0.38563,-0.38108,-0.37465,-0.3664,-0.35658,-0.34552,-0.33367,-0.32147,-0.30938,-0.29783,-0.28712,-0.27751,-0.2691,-0.26193,-0.25594,-0.251,-0.24697,-0.24368,-0.24097,-0.23873,-0.23686,-0.23531,-0.23405,-0.23308,-0.2324,-0.232,-0.23188
-0.26983,-0.26865,-0.26453,-0.25812,-0.25037,-0.24248,-0.23587,-0.23208,-0.23267,-0.23918,-0.25295,-0.27506,-0.30622,-0.34668,-0.39618,-0.45392,-0.51859,-0.58836,-0.66103,-0.73406,-0.80473,-0.87026,-0.92794,-0.97527,-1.01,-1.0304,-1.0351,-1.0233,-0.99468,-0.94943,-0.88831,-0.81249,-0.72355,-0.62339,-0.51416,-0.39819,-0.27786,-0.15559,-0.033696,0.085638,0.20046,0.30909,0.41015,0.50263,0.58583,0.65945,0.72345,0.77811,0.8239,0.86147,0.89151,0.91474,0.93179,0.94317,0.94921,0.95006,0.94566,0.93577,0.92001,0.89794,0.86906,0.83293,0.78921,0.7377,0.67837,0.6114,0.53718,0.45624,0.36933,0.27728,0.18103,0.081613,-0.019916,-0.12246,-0.22489,-0.32606,-0.42482,-0.51998,-0.61035,-0.69476,-0.77208,-0.84125,-0.90134,-0.95161,-0.99152,-1.0208,-1.0395,-1.048,-1.0469,-1.0372,-1.0199,-0.99631,-0.96786,-0.93584,-0.90144,-0.86569,-0.82934,-0.79284,-0.75632,-0.71963,-0.68231,-0.64376,-0.60321,-0.55992,-0.51322,-0.4626,-0.40783,-0.34899,-0.28649,-0.22114,-0.15402,-0.086562,-0.020378,0.042751,0.10098,0.15246,0.19546,0.22838,0.24984,0.25871,0.25419,0.2358,0.20341,0.15728,0.098067,0.026826,-0.055009,-0.14564,-0.24295,-0.34455,-0.4479,-0.55034,-0.64924,-0.74211,-0.82668,-0.90102,-0.96359,-1.0134,-1.0497,-1.0727,-1.0826,-1.0803,-1.0669,-1.0439,-1.0129,-0.97547,-0.93338,-0.88819,-0.84134,-0.79412,-0.74761,-0.7027,-0.6601,-0.62034,-0.58383,-0.55086,-0.52165,-0.49634,-0.47503,-0.4578,-0.44464,-0.4355,-0.43026,-0.42866,-0.43038,-0.43491,-0.44168,-0.44996,-0.45897,-0.46785,-0.47579,-0.48199,-0.48578,-0.48663,-0.48422,-0.47843,-0.46935,-0.45729,-0.44273,-0.42627,-0.4086,-0.39043,-0.37245,-0.35525,-0.33934,-0.32508,-0.31267,-0.30222,-0.29368,-0.28692,-0.28176,-0.27795,-0.27526,-0.27344,-0.27229,-0.2716,-0.27123,-0.27106,-0.27099,-0.27098
-0.32476,-0.32373,-0.32046,-0.31555,-0.30982,-0.30436,-0.30043,-0.29938,-0.30263,-0.31151,-0.32722,-0.35069,-0.38249,-0.42279,-0.47125,-0.52705,-0.58889,-0.65499,-0.72321,-0.79113,-0.85615,-0.91566,-0.96708,-1.0081,-1.0366,-1.0511,-1.0503,-1.0335,-1.0006,-0.95196,-0.88831,-0.81093,-0.72144,-0.62173,-0.51396,-0.40037,-0.2833,-0.16503,-0.047745,0.066542,0.17606,0.27931,0.37512,0.46265,0.54138,0.61113,0.67199,0.72429,0.76852,0.8053,0.83527,0.85902,0.87705,0.8897,0.89712,0.89927,0.8959,0.88662,0.87092,0.84824,0.81802,0.77979,0.73323,0.6782,0.61477,0.54327,0.46421,0.37837,0.28664,0.1901,0.089903,-0.01275,-0.11662,-0.22047,-0.32307,-0.42324,-0.5198,-0.61164,-0.69768,-0.77691,-0.8484,-0.91134,-0.96506,-1.0091,-1.0431,-1.0672,-1.0814,-1.0865,-1.0829,-1.0718,-1.0541,-1.0311,-1.0039,-0.97364,-0.94133,-0.9077,-0.87324,-0.83817,-0.80242,-0.76564,-0.72728,-0.68664,-0.64298,-0.59556,-0.54383,-0.4874,-0.42621,-0.36052,-0.29095,-0.21848,-0.14442,-0.070321,0.0020303,0.070742,0.13388,0.18956,0.23599,0.2716,0.29503,0.30521,0.30139,0.28316,0.25049,0.20372,0.14359,0.071238,-0.011825,-0.10373,-0.2023,-0.30511,-0.40955,-0.51293,-0.61259,-0.70601,-0.79091,-0.86531,-0.9277,-0.97702,-1.0127,-1.0347,-1.0434,-1.0398,-1.025,-1.0005,-0.96796,-0.92921,-0.88598,-0.83995,-0.79266,-0.74549,-0.69961,-0.65597,-0.61533,-0.57827,-0.5452,-0.51643,-0.49216,-0.4725,-0.45752,-0.44722,-0.44154,-0.44036,-0.44343,-0.45043,-0.46088,-0.47417,-0.48956,-0.50617,-0.52305,-0.53919,-0.55357,-0.56525,-0.57341,-0.57741,-0.57682,-0.5715,-0.56155,-0.54733,-0.52944,-0.50864,-0.48584,-0.46199,-0.43802,-0.4148,-0.39308,-0.37344,-0.35628,-0.34183,-0.33012,-0.32106,-0.31441,-0.30985,-0.30702,-0.30552,-0.30499,-0.30506,-0.30543,-0.30587,-0.3062,-0.30632
-0.383,-0.38208,-0.37959,-0.37605,-0.37218,-0.36891,-0.36735,-0.36867,-0.37411,-0.38482,-0.40182,-0.42589,-0.4575,-0.49671,-0.54314,-0.59598,-0.65394,-0.71531,-0.77807,-0.83991,-0.89841,-0.95111,-0.99564,-1.0298,-1.0518,-1.0602,-1.0539,-1.0323,-0.99547,-0.9438,-0.87817,-0.79987,-0.71053,-0.61205,-0.50651,-0.39611,-0.28305,-0.16951,-0.057492,0.051156,0.15485,0.25231,0.34253,0.42486,0.49894,0.56472,0.62237,0.67226,0.7149,0.75085,0.78065,0.80477,0.82356,0.83716,0.84556,0.84851,0.84559,0.83628,0.81992,0.79587,0.76355,0.72249,0.67241,0.61326,0.54524,0.46883,0.38475,0.29395,0.19757,0.096884,-0.0067602,-0.11196,-0.21733,-0.32152,-0.42322,-0.52123,-0.61442,-0.70176,-0.78232,-0.85529,-0.91998,-0.97584,-1.0225,-1.0597,-1.0876,-1.1062,-1.1161,-1.1177,-1.112,-1.0999,-1.0823,-1.0603,-1.0349,-1.0069,-0.97715,-0.94601,-0.91374,-0.88029,-0.84539,-0.80851,-0.76899,-0.72609,-0.67905,-0.62721,-0.57012,-0.50755,-0.43962,-0.36681,-0.28993,-0.21019,-0.12908,-0.048366,0.030036,0.1041,0.17181,0.23121,0.28051,0.31815,0.3428,0.35348,0.34952,0.33064,0.29691,0.24882,0.18721,0.11335,0.028834,-0.064382,-0.16406,-0.26771,-0.37273,-0.47642,-0.57614,-0.66937,-0.75387,-0.82772,-0.88943,-0.93798,-0.97285,-0.99403,-1.002,-0.9976,-0.98215,-0.95716,-0.92433,-0.88547,-0.84236,-0.79675,-0.75022,-0.70417,-0.65982,-0.61814,-0.57993,-0.54578,-0.51612,-0.49125,-0.47138,-0.4566,-0.44697,-0.44246,-0.44297,-0.44833,-0.45824,-0.4723,-0.48996,-0.51049,-0.53305,-0.55662,-0.58012,-0.60237,-0.62221,-0.63854,-0.65041,-0.65705,-0.65797,-0.65296,-0.64212,-0.62588,-0.60491,-0.58014,-0.55264,-0.5236,-0.49417,-0.46548,-0.43849,-0.41401,-0.3926,-0.3746,-0.36015,-0.34913,-0.3413,-0.33625,-0.33349,-0.33249,-0.3327,-0.33363,-0.33482,-0.33592,-0.33667,-0.33693
-0.44239,-0.44156,-0.4398,-0.43755,-0.43541,-0.43418,-0.43475,-0.43815,-0.44539,-0.45746,-0.47518,-0.49921,-0.52988,-0.56718,-0.61071,-0.65964,-0.71274,-0.76843,-0.82478,-0.87967,-0.93085,-0.97605,-1.0131,-1.0401,-1.0553,-1.0574,-1.0456,-1.0195,-0.97909,-0.92491,-0.8579,-0.77936,-0.69092,-0.59442,-0.49189,-0.38543,-0.27711,-0.16895,-0.062796,0.039705,0.13717,0.22849,0.31288,0.38985,0.45919,0.52095,0.57538,0.62287,0.6639,0.69897,0.7285,0.75283,0.77211,0.78633,0.79524,0.79843,0.79534,0.78527,0.76749,0.7413,0.70611,0.66147,0.6072,0.54336,0.47031,0.38872,0.29951,0.20384,0.10308,-0.0012995,-0.10774,-0.21468,-0.32059,-0.42404,-0.52368,-0.61832,-0.7069,-0.78853,-0.86247,-0.92812,-0.98507,-1.0331,-1.072,-1.102,-1.1233,-1.1364,-1.1418,-1.1402,-1.1326,-1.1197,-1.1026,-1.082,-1.0587,-1.0333,-1.0063,-0.97789,-0.94791,-0.91613,-0.88203,-0.84495,-0.80412,-0.75874,-0.7081,-0.65161,-0.58894,-0.52003,-0.44521,-0.36516,-0.28094,-0.19396,-0.10593,-0.018795,0.065355,0.14437,0.21615,0.27868,0.33017,0.36906,0.39412,0.40444,0.39949,0.37913,0.34359,0.29351,0.2299,0.15415,0.067997,-0.026519,-0.12709,-0.23122,-0.33629,-0.43964,-0.53867,-0.63098,-0.71438,-0.78706,-0.84763,-0.89513,-0.92913,-0.94966,-0.95726,-0.95282,-0.93763,-0.91321,-0.88127,-0.8436,-0.80197,-0.75811,-0.71358,-0.66978,-0.62791,-0.58895,-0.55368,-0.5227,-0.49645,-0.47523,-0.45924,-0.44861,-0.44337,-0.4435,-0.44891,-0.4594,-0.47465,-0.49423,-0.51752,-0.54375,-0.57198,-0.6011,-0.6299,-0.65707,-0.68134,-0.70146,-0.71635,-0.72513,-0.72724,-0.7224,-0.71071,-0.69262,-0.66889,-0.64057,-0.60889,-0.57522,-0.54093,-0.50736,-0.47568,-0.44689,-0.4217,-0.40058,-0.38372,-0.37103,-0.36223,-0.35683,-0.35423,-0.35377,-0.35476,-0.35654,-0.35853,-0.36027,-0.36143,-0.36182
-0.50075,-0.50001,-0.49897,-0.49798,-0.49752,-0.4982,-0.50078,-0.50604,-0.51481,-0.52787,-0.54588,-0.56933,-0.59844,-0.63314,-0.67299,-0.71721,-0.76464,-0.81379,-0.86293,-0.9101,-0.95327,-0.99039,-1.0195,-1.0389,-1.0471,-1.043,-1.0259,-0.99551,-0.95193,-0.89577,-0.82799,-0.74989,-0.66307,-0.56931,-0.47053,-0.36871,-0.26579,-0.16361,-0.063825,0.032106,0.123,0.20796,0.28636,0.35789,0.42246,0.48021,0.53145,0.57656,0.61599,0.65013,0.67929,0.70362,0.7231,0.73752,0.74646,0.74931,0.74536,0.7338,0.71384,0.68473,0.64591,0.597,0.53794,0.46892,0.39052,0.30357,0.20925,0.10893,0.0042034,-0.10325,-0.2117,-0.31944,-0.42482,-0.52635,-0.6227,-0.71271,-0.79544,-0.87016,-0.93635,-0.99368,-1.042,-1.0814,-1.1121,-1.1344,-1.149,-1.1563,-1.1572,-1.1526,-1.1431,-1.1298,-1.1133,-1.0943,-1.0733,-1.0507,-1.0265,-1.0008,-0.97306,-0.94283,-0.90938,-0.87191,-0.82956,-0.78151,-0.72707,-0.66577,-0.5974,-0.52211,-0.44041,-0.35321,-0.2618,-0.16783,-0.07321,0.019924,0.10932,0.19272,0.2679,0.33284,0.38572,0.42504,0.44964,0.45873,0.45194,0.4293,0.39122,0.33853,0.27245,0.19451,0.1066,0.010849,-0.090377,-0.19456,-0.29912,-0.40146,-0.49911,-0.58975,-0.67138,-0.74232,-0.80131,-0.84753,-0.88065,-0.90078,-0.90849,-0.9047,-0.8907,-0.86797,-0.83816,-0.80302,-0.76424,-0.72347,-0.68222,-0.64182,-0.60341,-0.56794,-0.53615,-0.50863,-0.48582,-0.46802,-0.45545,-0.44825,-0.44649,-0.45017,-0.45922,-0.47346,-0.49259,-0.51617,-0.54356,-0.57396,-0.60637,-0.63962,-0.67241,-0.70333,-0.73099,-0.75403,-0.77126,-0.7817,-0.78469,-0.77991,-0.76743,-0.74772,-0.72159,-0.69019,-0.65488,-0.61717,-0.57864,-0.5408,-0.50501,-0.47241,-0.44389,-0.41999,-0.40097,-0.38678,-0.37709,-0.37135,-0.36888,-0.36888,-0.37053,-0.37305,-0.37574,-0.37805,-0.37956,-0.38007
-0.55599,-0.55535,-0.55505,-0.55533,-0.55653,-0.55912,-0.56362,-0.57063,-0.58076,-0.59458,-0.61256,-0.63505,-0.66214,-0.69371,-0.7293,-0.76817,-0.80924,-0.8512,-0.89245,-0.93129,-0.9659,-0.99449,-1.0153,-1.027,-1.0281,-1.0178,-0.99559,-0.96119,-0.91488,-0.85727,-0.78934,-0.71236,-0.62785,-0.53753,-0.44319,-0.34667,-0.24973,-0.15403,-0.061041,0.027984,0.11207,0.19049,0.26283,0.32889,0.38872,0.44252,0.49062,0.5334,0.57122,0.60437,0.63301,0.65712,0.67648,0.69068,0.69911,0.70101,0.69553,0.68176,0.65886,0.6261,0.58296,0.52919,0.46483,0.39029,0.30632,0.21402,0.11477,0.010187,-0.097933,-0.20771,-0.31725,-0.42471,-0.52839,-0.62676,-0.71853,-0.80264,-0.87829,-0.94495,-1.0023,-1.0504,-1.0893,-1.1195,-1.1414,-1.1558,-1.1633,-1.1649,-1.1613,-1.1536,-1.1425,-1.1288,-1.113,-1.0957,-1.077,-1.0571,-1.0358,-1.0125,-0.98686,-0.95794,-0.92489,-0.88676,-0.84264,-0.79171,-0.73333,-0.66714,-0.59308,-0.51149,-0.42309,-0.32903,-0.23081,-0.13031,-0.029646,0.068868,0.16283,0.24985,0.32764,0.39413,0.44753,0.48639,0.50963,0.51663,0.50718,0.4815,0.44023,0.38442,0.31548,0.23514,0.14541,0.048558,-0.05302,-0.15681,-0.26029,-0.36097,-0.45653,-0.54484,-0.62407,-0.69275,-0.7498,-0.79458,-0.82686,-0.84687,-0.8552,-0.85282,-0.84095,-0.82102,-0.7946,-0.76331,-0.72873,-0.69239,-0.65567,-0.61979,-0.5858,-0.55457,-0.52681,-0.50305,-0.48372,-0.46914,-0.45956,-0.45513,-0.45599,-0.46219,-0.4737,-0.49039,-0.512,-0.53812,-0.56814,-0.60124,-0.63641,-0.67243,-0.70794,-0.74148,-0.77153,-0.79666,-0.81557,-0.8272,-0.8308,-0.826,-0.81283,-0.79174,-0.76361,-0.72962,-0.69125,-0.65013,-0.60797,-0.56644,-0.52707,-0.49113,-0.45962,-0.4332,-0.41218,-0.39652,-0.38589,-0.37969,-0.37716,-0.3774,-0.37949,-0.38254,-0.38574,-0.38846,-0.39024,-0.39084
